Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
KAMAREDDY,BANSWADA,PITLAM,PEDDA KONDAPGAL,KADAPGAIL,2,COMMERCIAL,203,187,20109.0,313.527
KAMAREDDY,BANSWADA,PITLAM,PEDDA KONDAPGAL,KASLABAD,2,COMMERCIAL,13,10,449.0,18.16
KAMAREDDY,BANSWADA,PITLAM,PEDDA KONDAPGAL,KATEPALLY,2,COMMERCIAL,17,16,1762.0,30.54
KAMAREDDY,BANSWADA,PITLAM,PEDDA KONDAPGAL,LINGAMPALLI,2,COMMERCIAL,7,1,2608.0,19.0
KAMAREDDY,BANSWADA,PITLAM,PEDDA KONDAPGAL,PAREDPALLY,2,COMMERCIAL,2,1,0.0,1.26
KAMAREDDY,BANSWADA,PITLAM,PEDDA KONDAPGAL,POCHARAM,2,COMMERCIAL,7,6,3717.0,16.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,MACHAREDDY,LAXMIRAJPALLY,2,COMMERCIAL,19,18,3250.0,45.354
KAMAREDDY,KAMAREDDY,Kamareddy Rural,MACHAREDDY,MACHAREDDY,2,COMMERCIAL,351,312,34254.0,583.795
KAMAREDDY,KAMAREDDY,Kamareddy Rural,MACHAREDDY,Nadimi thanda,2,COMMERCIAL,1,1,0.0,1.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,MACHAREDDY,RATHNAGIRIPALLY,2,COMMERCIAL,16,16,495.0,21.594
KAMAREDDY,KAMAREDDY,Kamareddy Rural,MACHAREDDY,SOMARPET,2,COMMERCIAL,25,22,3976.0,44.286
KAMAREDDY,KAMAREDDY,Kamareddy Rural,MACHAREDDY,YELLAMPET,2,COMMERCIAL,20,17,5547.0,25.066
KAMAREDDY,KAMAREDDY,Kamareddy Rural,RAMAREDDY,ANNARAM (R),2,COMMERCIAL,48,41,7233.0,101.064
KAMAREDDY,KAMAREDDY,Kamareddy Rural,RAMAREDDY,GIDDA,2,COMMERCIAL,12,12,366.0,18.36
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),THIMMAKKAPALLY (B),2,COMMERCIAL,2,2,10.0,2.26
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),UGGRAWAI,2,COMMERCIAL,41,32,3400.0,64.404
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,BRAHMAJIWADI,2,COMMERCIAL,15,14,918.0,29.892
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,BRAHMANPALLY,2,COMMERCIAL,54,51,5250.0,76.66
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,CHANDAPOOR,2,COMMERCIAL,14,13,605.0,19.602
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,CHITYAL,2,COMMERCIAL,30,29,6982.0,46.557
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,DEMI,2,COMMERCIAL,46,35,1688.0,64.197
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,DEVAIPALLY,2,COMMERCIAL,10,9,262.0,23.466
KAMAREDDY,KAMAREDDY,Kamareddy Town,TADWAI,ENDRIYAL,2,COMMERCIAL,17,15,1966.0,39.648
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,GOLI LINGAL,2,COMMERCIAL,6,1,464.0,12.85
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,Gopalpet,2,COMMERCIAL,25,25,2320.0,48.674
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,JALALPUR,2,COMMERCIAL,11,8,421.0,8.697
KAMAREDDY,YELLAREDDY,YELLAREDDY,NAGIREDDIPET,JANKAMPALLY(J),2,COMMERCIAL,12,10,616.0,19.038
