Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,DONPAL,2,COMMERCIAL,24,3,1974.0,36.87
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,GANDLAPET,2,COMMERCIAL,8,7,257.0,6.07
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,MORTHAD,2,COMMERCIAL,746,663,65188.0,1277.857
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,ODYAT,2,COMMERCIAL,61,4,1213.0,68.667
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,RAMANNAPET,2,COMMERCIAL,102,93,12874.0,133.804
NIZAMABAD,BODHAN,RUDRUR,POTHANGAL,THIRUMALAPUR,2,COMMERCIAL,15,9,916.0,18.5
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,AKBARNAGAR,2,COMMERCIAL,25,2,4530.0,35.235
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,AMBAM,2,COMMERCIAL,30,20,1157.0,51.776
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,BOPPAPUR,2,COMMERCIAL,11,1,16.0,14.104
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,CHIKATPALLY,2,COMMERCIAL,6,5,132.0,4.9
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,KONDAPURM,2,COMMERCIAL,1,0,0.0,1.0
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,RAIKUR,2,COMMERCIAL,37,4,1209.0,52.469
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,RAIKUR CAMP,2,COMMERCIAL,1,1,1121.0,8.0
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,RANAMPALLY,2,COMMERCIAL,22,15,635.0,24.755
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,RUDRUR,2,COMMERCIAL,394,302,35595.0,725.257
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,SIDDAPOOR,2,COMMERCIAL,3,3,140.0,2.26
NIZAMABAD,BODHAN,RUDRUR,RUDRUR,SULEMANNAGAR,2,COMMERCIAL,67,61,6309.0,100.051
NIZAMABAD,NIZAMABAD,NAVIPET,NAVIPET,ABBAPOOR (TANDA),2,COMMERCIAL,2,2,60.0,2.0
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,TELUKUNTA     ,2,COMMERCIAL,35,32,4806.0,72.36
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,VENKATRAOPALLY,2,COMMERCIAL,14,12,678.0,19.52
PEDDAPALLY,PEDDAPALLY,DHARMARAM,JULAPALLY,WADAKAPOOR    ,2,COMMERCIAL,30,27,5159.0,70.88
PEDDAPALLY,PEDDAPALLY,DHARMARAM,KHILAVANAPARTHY,BOTLA VANAPARTHY  (REC)       ,2,COMMERCIAL,18,15,4911.0,33.52
PEDDAPALLY,PEDDAPALLY,DHARMARAM,KHILAVANAPARTHY,Buchaiahpalli,2,COMMERCIAL,4,4,67.0,5.95
PEDDAPALLY,PEDDAPALLY,DHARMARAM,KHILAVANAPARTHY,CHAMANPALLY  (REC)            ,2,COMMERCIAL,21,20,1331.0,28.77
PEDDAPALLY,PEDDAPALLY,DHARMARAM,KHILAVANAPARTHY,DONGA THURTHY  (REC)          ,2,COMMERCIAL,65,63,10153.0,125.122
PEDDAPALLY,PEDDAPALLY,DHARMARAM,KHILAVANAPARTHY,GOPALRAOPET,2,COMMERCIAL,16,16,283.0,20.47
